text,timestamp,fecha_legible,emocion,comment_length,word_count,bert_sentiment
Mmmm como lo estás lavando??,1703649401,2023-12-26 22:56:41,entusiasmo,28,5,neutral
por eso siempre mejor youngla,1703649224,2023-12-26 22:53:44,satisfaccion,29,5,neutral
está mejor la de cuidado con el 🐕 :v algún día seré atleta oficial,1703648937,2023-12-26 22:48:57,satisfaccion,66,14,neutral
pero lo usa deivi lai así que no importa,1703648829,2023-12-26 22:47:09,entusiasmo,40,9,neutral
Alphalete 👌,1703648523,2023-12-26 22:42:03,entusiasmo,11,2,positive
"totalmente de acuerdo, los tops a la primera lavada se hacen grandes aunque sean lavados a mano",1703648360,2023-12-26 22:39:20,entusiasmo,95,17,neutral
ahora reseña de youngla,1703647305,2023-12-26 22:21:45,entusiasmo,23,4,neutral
por eso YoungLA the best. 🔥,1703646920,2023-12-26 22:15:20,entusiasmo,27,6,positive
"esa marca solo la conocen algunos gymrats, para el resto de la gente es una ropa cualquiera, ni estatus te da usar esos trapos",1703646801,2023-12-26 22:13:21,queja,126,24,neutral
puedes hacer uno de Youngla?,1703646379,2023-12-26 22:06:19,queja,28,5,neutral
Y young la bro?,1703646330,2023-12-26 22:05:30,entusiasmo,15,4,neutral
youngLA>>>,1703645808,2023-12-26 21:56:48,entusiasmo,10,1,neutral
youngla o vanquish,1703645801,2023-12-26 21:56:41,entusiasmo,18,3,neutral
Entonces es como iPhone xd,1703645757,2023-12-26 21:55:57,entusiasmo,26,5,neutral
YOUNGLA>>>>,1703645555,2023-12-26 21:52:35,entusiasmo,11,1,neutral
Gymshark y Kong (mx) siempre se me ha hecho ropa de flacos que hacen como que entrenan jaja.,1703645381,2023-12-26 21:49:41,satisfaccion,92,18,neutral
C.M aaaaaaaaaaa😔,1703645241,2023-12-26 21:47:21,entusiasmo,23,2,negative
Bro la verdad yo compré varias camisas hace 3 años y siguen igual y la calidad sigue nose por qué dices eso?😳,1703645154,2023-12-26 21:45:54,sorpresa,109,22,neutral
y vqfit?,1703645083,2023-12-26 21:44:43,entusiasmo,8,2,neutral
Chafas y feas 😂,1703645056,2023-12-26 21:44:16,entusiasmo,15,4,neutral
Cuidado con el perro>>>> gymshark,1703645036,2023-12-26 21:43:56,entusiasmo,33,5,neutral
alguna marca de ropa de gym que si sea de buena calidad entonces :<??🙏,1703644847,2023-12-26 21:40:47,entusiasmo,70,14,neutral
Y Nike?,1703644833,2023-12-26 21:40:33,entusiasmo,7,2,neutral
Y Nike?,1703644830,2023-12-26 21:40:30,entusiasmo,8,2,neutral
"pues los que van a entrenar, entrenan con lo que sea y hay quienes pagan para aparentar que entrenan jajaja 🤔",1703644826,2023-12-26 21:40:26,entusiasmo,109,21,neutral
yo he comprado desde hace tiempo y la neta me duran un chingo,1703644794,2023-12-26 21:39:54,entusiasmo,61,13,neutral
Marcas mexas les recomiendo THP o stayhungry👍,1703644661,2023-12-26 21:37:41,entusiasmo,45,7,neutral
"alch, no tienen cuidado a la hora de mandar sus pedidos y ni los fabricant Bien, pedi un pans negro con El logo de gymshark y ya se esta descociendo",1703644628,2023-12-26 21:37:08,frustracion,148,30,neutral
youngla god,1703644500,2023-12-26 21:35:00,entusiasmo,11,2,neutral
yo uso gym shark y youngla y para mí gusto son muy cómodos,1703644399,2023-12-26 21:33:19,testimonio,58,13,neutral
Youngla es mejor 😮‍💨,1703644378,2023-12-26 21:32:58,satisfaccion,20,4,neutral
Básicamente como todas las marcas famosas,1703644374,2023-12-26 21:32:54,entusiasmo,41,6,neutral
yo entrenando con mi playera de GAP de hace 10 años ☠️☠️☠️,1703644352,2023-12-26 21:32:32,testimonio,58,12,neutral
tengo 2 años de comprar esa marca y todas me han salido bien🤔,1703644136,2023-12-26 21:28:56,consulta,61,13,neutral
sólo sus logos.. mejor comprar fakes,1703644062,2023-12-26 21:27:42,consulta,37,6,negative
Tinajero,1703644010,2023-12-26 21:26:50,entusiasmo,14,1,neutral
🤣🤣🤣,1703643821,2023-12-26 21:23:41,entusiasmo,3,1,neutral
youngla,1703643036,2023-12-26 21:10:36,entusiasmo,7,1,neutral
me compro una sudadera gymshark automáticamente my fyp,1703642998,2023-12-26 21:09:58,entusiasmo,54,8,neutral
me encanta pero no la compraría en tienda solo en el mercado de pulgas por 100 o 200 pejecoins,1703642528,2023-12-26 21:02:08,queja,94,19,neutral
y la mochila?,1703642493,2023-12-26 21:01:33,entusiasmo,13,3,neutral
La de Chedraui está mejor,1703642254,2023-12-26 20:57:34,satisfaccion,25,5,neutral
vale la pena comprarla solo en BlackSale 😎,1703641707,2023-12-26 20:48:27,queja,42,8,neutral
la ropa se compra depende del estampado que lleve así es la generación de hoy,1703641543,2023-12-26 20:45:43,entusiasmo,77,15,neutral
Están cool los diseños pero su calidad no es buena,1703641255,2023-12-26 20:40:55,entusiasmo,50,10,neutral
@🔱duser⚡🔱,1703641043,2023-12-26 20:37:23,entusiasmo,9,1,neutral
y youngla?,1703641036,2023-12-26 20:37:16,entusiasmo,11,2,neutral
"Yo tengo mucha ropa Gymshark pero me gusta los que son bordados y me ha durado bastante, no se han despintado y la tela viene gruesa! Y no huele feo",1703640563,2023-12-26 20:29:23,entusiasmo,148,30,neutral
a mi si me gustó y si me duraron un buen jeje,1703638958,2023-12-26 20:02:38,entusiasmo,45,12,neutral
.marxo,1703638640,2023-12-26 19:57:20,entusiasmo,10,1,neutral
"Están lindos, perooo duran más mis coordinados de SHEIN, a parte no importa que uses, sino tu avance😎",1703638469,2023-12-26 19:54:29,entusiasmo,101,18,neutral
"las oversize de jhon leopard las mejores, las recomiendo y no son tan costosas",1703638264,2023-12-26 19:51:04,entusiasmo,78,14,neutral
yo lo consigo pirata 😎,1703638212,2023-12-26 19:50:12,entusiasmo,22,5,neutral
Alguna alternativa?,1703638182,2023-12-26 19:49:42,entusiasmo,19,2,neutral
recomienden tiendas que si sean chidas y no tan costosas,1703638169,2023-12-26 19:49:29,entusiasmo,56,10,neutral
"Para calidad jednorth, tengo ropa de esa marca q compré hace años y es duradera",1703638038,2023-12-26 19:47:18,testimonio,80,15,neutral
Qué tal la ropa de youngla?,1703638036,2023-12-26 19:47:16,entusiasmo,27,6,neutral
pura envidia viejo,1703637985,2023-12-26 19:46:25,entusiasmo,18,3,neutral
"Pero GS no es tan Caro, es bastante normal, asi Que la calidad-precio me parece bastante bien",1703637768,2023-12-26 19:42:48,frustracion,93,17,neutral
"Jajaja sobrevalorados, por david laid nada más se “mantienen”, youngla esta para enterrar a gymshark",1703637506,2023-12-26 19:38:26,entusiasmo,102,15,neutral
de hecho la ropa imitación gymshark tiene más calidad que la OG,1703637068,2023-12-26 19:31:08,entusiasmo,63,12,neutral
Que marca es la mejor para gym? Hablando de calidad sin importar precio,1703636984,2023-12-26 19:29:44,satisfaccion,71,13,neutral
"pues yo eh comprado pants, top shirts, sudaderas y la neta es que no es tan caro y la calidad es más buena que mala les pongo unas madrinas y lavadas continuas y si me han durado",1703636708,2023-12-26 19:25:08,entusiasmo,179,37,neutral
"Amigo deberías probar las camisas de OldNavy, en específico las ""Active Cloud 94 Soft"", para ver que opinas de su calidad",1703635867,2023-12-26 19:11:07,entusiasmo,121,21,neutral
y los calzones? jajajaj,1703635502,2023-12-26 19:05:02,entusiasmo,23,4,neutral
Yo llevo 3 años con ropa gymshark y anda atm,1703635397,2023-12-26 19:03:17,testimonio,44,10,neutral
La neta es mejor comprar las marcas clásicas y ya,1703635064,2023-12-26 18:57:44,consulta,49,10,neutral
a Prueba,1703634938,2023-12-26 18:55:38,entusiasmo,20,2,neutral
Youngla 100 %,1703634562,2023-12-26 18:49:22,entusiasmo,13,3,neutral
❤❤❤,1703634560,2023-12-26 18:49:20,entusiasmo,3,1,positive
yo compré una camiseta abierta de los oblicuo y me llegó bien y olía a nuevo,1703633409,2023-12-26 18:30:09,frustracion,76,16,neutral
Puro YoungLa,1703633399,2023-12-26 18:29:59,entusiasmo,12,2,neutral
mejor adidas,1703633249,2023-12-26 18:27:29,satisfaccion,12,2,neutral
muy bonito pero cuando quieres desafiliarte de su servicio se te pasean y no lo hacen por meses.. 😠,1708567624,2024-02-21 21:07:04,entusiasmo,99,19,negative
win mostrando a los congresistas,1708567548,2024-02-21 21:05:48,queja,32,5,neutral
es bueno a veces se pone lento pero en tema de resolver problemas es un caos,1709068517,2024-02-27 16:15:17,confusion,76,16,neutral
tengo 3 anos con win pago menos y tengo siempre buena senal no me falla,1708579943,2024-02-22 00:32:23,entusiasmo,71,15,neutral
yo contrate claro fibra optica diciendo y me dieron cable coaxial 😐.,1708587290,2024-02-22 02:34:50,sorpresa,68,12,neutral
x la liga max me kedo en claro ❤,1708567745,2024-02-21 21:09:05,satisfaccion,32,9,positive
quise salirme de win desde el mes de julio y no me dejan cuando cancelo me dicen que me van a dar de baja pero no lo hacen,1708640521,2024-02-22 17:22:01,consulta,122,28,neutral
comercial de win peru,1708569749,2024-02-21 21:42:29,satisfaccion,21,4,neutral
aprendan chicos el internet ms rapido es el que jalas del vecino. 😁,1708569268,2024-02-21 21:34:28,consulta,68,13,positive
"1ro contrate movistar y me fue malazo, luego cai en claro, estuve bien un tiempo hasta q me cambiaron de router y mal, ahora soy win 🐀",1708567590,2024-02-21 21:06:30,decepcion,134,27,neutral
ya no es el win de antes,1708569138,2024-02-21 21:32:18,frustracion,24,7,neutral
win es lo mejor que hay👌..recomendadisimo,1708606774,2024-02-22 07:59:34,consulta,41,6,positive
hay win en provincias? 🥺,1708601227,2024-02-22 06:27:07,consulta,24,5,neutral
win es empresa peruana?,1708581302,2024-02-22 00:55:02,sorpresa,23,4,neutral
aumento de sueldo al de marketing de win😎,1708581364,2024-02-22 00:56:04,sorpresa,41,8,neutral
winnn??? no la conocia,1708599077,2024-02-22 05:51:17,testimonio,22,4,neutral
pero no tiene cable,1708596659,2024-02-22 05:10:59,testimonio,19,4,neutral
"el mejor servicio es de ultra internet, es del mismo grupo de win 100% fibra optica pero el servicio es a1.",1708631522,2024-02-22 14:52:02,queja,107,21,neutral
yo tengo win hace mas de un ano y me va super bien ( he tenido movistar y claro y malisimo),1708606833,2024-02-22 08:00:33,decepcion,91,21,positive
a mi en 3 anos con el servicio nunca se me ha ido 🤑🤑🤑,1708623175,2024-02-22 12:32:55,confusion,53,14,neutral
"todo depende para que y con la frecuencia que se use el internet, la fibra optima es veloz pero muy inestable, si lo usas en pc por lan ni cuenta te das a no ser que estes en un servidor y hay si",1710767151,2024-03-18 08:05:51,consulta,195,43,neutral
"ya no los hacen como antes, los comerciales eran buenasas como los de bcp contra bbva o coca cola vs pepsi",1708570150,2024-02-21 21:49:10,consulta,106,21,neutral
gente lo mejor en fibra es la empresa mi fibra de chiclayo 10000% fibra,1712199576,2024-04-03 21:59:36,consulta,71,14,neutral
😱 me cambio a win 😅,1708629207,2024-02-22 14:13:27,consulta,19,6,positive
"lo malo de win es q no te permiten bajarte de plan, te pasean y no te dan solucion",1709567059,2024-03-04 10:44:19,decepcion,82,19,neutral
"ya no uso claro desde la pandemia, con win no se va el internet y no he reiniciado el modem hasta ahora...😍",1723677147,2024-08-14 18:12:27,satisfaccion,107,22,positive
"de que sirve que win sea bueno si la mano de obra es mala,su red de win en algunos distritos saturados xd",1708573625,2024-02-21 22:47:05,consulta,106,22,neutral
"a mi win me regalo 300mb 😳 y solo tenia un plan de 50, dijeron que por la fidelidad, y sigo pagando el mismo precio desde que inicie, el mejor internet hasta ahora",1710720620,2024-03-17 19:10:20,consulta,163,33,neutral
yo tengo choristar y me llega quiero cancelar el servicio ya hace tiempo y siempre me.ponen peros,1708837669,2024-02-25 00:07:49,consulta,97,17,neutral
lo maximo win hasta hora lo que tengo y no tengo fallas,1708567359,2024-02-21 21:02:39,consulta,55,12,neutral
que creativos jajajaua 😂😂😂 ahora quiero mi win,1708602842,2024-02-22 06:54:02,consulta,46,8,neutral
lo malo q movistar sta d malo en peor se va mucho el internet y eso q yo vivo cerca a 1 movistar x pedro d osma 🤷‍♂y el intermet malazo,1708590097,2024-02-22 03:21:37,decepcion,135,31,neutral
estoy aburrida de claro mala senal y cobran demasiado caro,1708606276,2024-02-22 07:51:16,decepcion,58,10,neutral
si win brinda velocidad no averias ni nada con el internet y tampoco cobros excesivos podria cambiarme,1708573476,2024-02-21 22:44:36,entusiasmo,102,17,neutral
🤣🤣🤣 eso es tener 🥚. las cosas como son 💪,1708604537,2024-02-22 07:22:17,consulta,40,10,neutral
como tener win,1708570664,2024-02-21 21:57:44,consulta,14,3,neutral
"me hace recordar a la muni de santa eulalia, q mi barrio trajo con esfuerzo el agua y ahora resulta q le debemos desde el ano pasado,y yo ni agua tng",1708569566,2024-02-21 21:39:26,testimonio,150,31,neutral
ahora los congresistas salen a decir que hacia ahi sus fotos jaja,1708602618,2024-02-22 06:50:18,consulta,65,12,neutral
justo esta fallando movistar y claro me cambiare a win,1708573636,2024-02-21 22:47:16,testimonio,54,10,neutral
hay que probarlo,1708602666,2024-02-22 06:51:06,consulta,16,3,neutral
"esto me recuerda a la vez en que movistar y claro competian, antiguamente tim, decian en sus comerciales la frase: como el otro operador, haciendo referencia a que no deberian irse con el 😂",1715108558,2024-05-07 14:02:38,consulta,189,34,neutral
"gracias por la recomendacion cristh, tengo que tener win en mi hogar 🤗☝🏼✨",1708580546,2024-02-22 00:42:26,consulta,73,13,positive
waoo es mejor y mas barato,1708579469,2024-02-22 00:24:29,testimonio,26,6,neutral
claro y movistar la senal de internet era muy horrible se cuelga mucho,1708575725,2024-02-21 23:22:05,queja,70,13,negative
yo tengo internet fibra de claro y la verdad es una porqueria llamas y te dicen q estan en mantenimiento siempre esa es su salida y pagamos 100 soles,1708605655,2024-02-22 07:40:55,consulta,149,29,neutral
win no llega a hyo,1708567345,2024-02-21 21:02:25,decepcion,18,5,neutral
estoy a puertas de cambiarme a win...solo estoy esperando mis vacaciones 🤭🤭,1708572968,2024-02-21 22:36:08,testimonio,75,12,neutral
los que sientan identificados son ellos xd,1708567597,2024-02-21 21:06:37,consulta,42,7,neutral
"de hecho win es bueno solo por el tema de su router de wifi, por que en cuestion de rango de alcance es el mismo que movistar",1708640087,2024-02-22 17:14:47,consulta,125,27,neutral
win lo mejor de lo mejor 💯🤗,1708567738,2024-02-21 21:08:58,satisfaccion,27,7,positive
y win es una hueee… cada q llamo ami mama la senal malizima,1708575611,2024-02-21 23:20:11,entusiasmo,59,13,neutral
win exelente.su velocidad es inparable hasta mi cerro yega y un precio comodo.👏👏👏,1708568015,2024-02-21 21:13:35,consulta,82,13,positive
justo ayer lo vi el comercial 😂😂😂y me acorde,1708567674,2024-02-21 21:07:54,testimonio,44,9,neutral
"esas empresas se telefonia e internet claro,movistar, etc dejan sus clabes tirados",1708567744,2024-02-21 21:09:04,testimonio,82,12,neutral
"toda la razon a win, buen servicio y no me andan subiendo el monto cada 5 meses como robistar",1708624644,2024-02-22 12:57:24,consulta,93,19,neutral
"no es por nada pero yo probe con claro, movistar y fue horrible. tengo mas de un ano con win y jamas he tenido problemas de internet",1712220129,2024-04-04 03:42:09,sorpresa,132,27,negative
exelente comercial. ya no esten en choristar pues jejeje vamos con todo win,1708567537,2024-02-21 21:05:37,entusiasmo,75,13,neutral
win brinda un buen servicio … la conexion a internet fluye sin problemas aunque tengas mas de 5 equipos conectados….. realmente vale la pena su servicio.,1708570326,2024-02-21 21:52:06,consulta,153,26,neutral
ya nos dieron la ra,1708567271,2024-02-21 21:01:11,testimonio,19,5,neutral
que tal es win para los juegos de celulares?,1708709717,2024-02-23 12:35:17,consulta,44,9,neutral
ojala limpiaran todas los cables sueltos de los postes que parecen tela de arana y nadie se pronuncia de eso,1708567570,2024-02-21 21:06:10,consulta,108,20,neutral
pero lo que dice el comercial es verdad... movistar te da fibra sobre la base de su antigua red adsl y claro sobre hfc. si bien es cierto claro si tiene su red de fibra esta no es al 100 % en lima,1708579046,2024-02-22 00:17:26,consulta,196,43,neutral
es bueno pero cuando quieres desafiliarte te la hacen larga y nunca te derivan al area de bajas y dicen q te llamaran y nunca lo hacen 🤬😡😠,1708574996,2024-02-21 23:09:56,confusion,138,28,negative
"😂😂😂😂😂😂 jajajaja que buena..... me hace recordar a claro con su cuento de su ""fibra optica""",1708711409,2024-02-23 13:03:29,consulta,90,16,neutral
buen comercial 😁 y el consumidor es libre de escoger el operador y servicio que desee 👍,1708583175,2024-02-22 01:26:15,consulta,87,17,positive
win tiene convenio con el congreso. o xq sale tanto congresista es sus publicidades 🤔🤔🤔🤔,1710153812,2024-03-11 05:43:32,testimonio,88,15,neutral
el comercial es perfecto y el servicio mas,1708568929,2024-02-21 21:28:49,confusion,42,8,positive
"win, mucho mejor que los otros.",1708579426,2024-02-22 00:23:46,consulta,31,6,neutral
choristar robistar jajajaja que buena pero si es cierto 😅😅😅,1708598830,2024-02-22 05:47:10,consulta,59,10,neutral
win es otra cosita 😎,1708585524,2024-02-22 02:05:24,entusiasmo,20,5,positive
"despues de tener 1 ano el servicio de win solo puedo decir que su comercial los describe a ellos y a su competencia, las empresas de telefonia e internet estan a acabando prefieren cantidad a calidad",1710766463,2024-03-18 07:54:23,consulta,199,36,neutral
los encontro a mulder.. del castillo.. y leon...!!?,1713934181,2024-04-23 23:49:41,frustracion,51,8,neutral
aprendan chicos el internet ms rapido es el que jalas del vecino. 😁,1708569268,2024-02-21 21:34:28,consulta,68,13,positive
es bueno a veces se pone lento pero en tema de resolver problemas es un caos,1709068517,2024-02-27 16:15:17,consulta,76,16,neutral
en win tambien esta la liga 1 max,1711979286,2024-04-01 08:48:06,frustracion,33,8,neutral
"me pase a win, y la verdad es mucho mejor que movistar, bien por win",1708567766,2024-02-21 21:09:26,consulta,68,15,neutral
otra vez las ratas se sintieron aludidas 🤣🤣🤣,1709597226,2024-03-04 19:07:06,satisfaccion,44,8,neutral
"movistar nunca mas, amo a win",1708568239,2024-02-21 21:17:19,entusiasmo,29,6,neutral
"creo q decir q son roedores, es poco, fuera de esto, el maltrato q hay al usuario, es de lo peor..",1708572857,2024-02-21 22:34:17,consulta,98,21,neutral
win es lo mejor que me paso een la vidaaaaa,1708571864,2024-02-21 22:17:44,consulta,43,10,neutral
obvio me parece genial cada quien ve su marketing,1708598976,2024-02-22 05:49:36,consulta,49,9,neutral
"yo tengo win, para mi un buen servicio",1708569184,2024-02-21 21:33:04,satisfaccion,38,8,neutral
"ya desaparecera movistar por aumentos de pagos, mala senal y mala atencion.",1710599709,2024-03-16 09:35:09,decepcion,75,12,neutral
"tengo win y su internet es lento y se va por momentos 😞 pense que seria mejor, pero es peor. 😣",1708623360,2024-02-22 12:36:00,consulta,94,21,negative
ojala que saquen su linea de telefono con chip ♥,1708573961,2024-02-21 22:52:41,consulta,48,10,positive
"ya voy como 3 anos con win y en mi caso es lo mejor, hasta ahora no he llamado para quejarme por fallas 🥰 no como chovistar que llamaba y me decian que pagara mas para mejorar con mi internet 🫠",1713793375,2024-04-22 08:42:55,consulta,193,41,positive
yo usa usaba win y tampoco cumplia con lo q ofrecia....se ponia lento igual q claro con la q estube.... ahora uso fiber pro...y esta mejor,1713327619,2024-04-16 23:20:19,queja,138,26,neutral
win es el mejor,1708579434,2024-02-22 00:23:54,sorpresa,15,4,neutral
🤣🤣🤣buen comercial. 😆😆😆,1708618949,2024-02-22 11:22:29,satisfaccion,22,3,positive
fue una indirecta empresa entel.,1708606873,2024-02-22 08:01:13,decepcion,33,5,neutral
"2 anos con win y nunca tuve problemas, ande con claro y movistar, se iban las lineas y la velocidad ya no era la misma",1710104830,2024-03-10 16:07:10,sorpresa,118,25,neutral
"hasta el momento win no me ha fallado, excelente servicio 🧡",1708695685,2024-02-23 08:41:25,entusiasmo,60,11,positive
vi a 2 de movistar😅😅😂😂...mas claro que agua,1714222252,2024-04-27 07:50:52,consulta,43,8,neutral
solo voy a decir que win sabe algo que todos ignoramos 😅😅,1708568666,2024-02-21 21:24:26,consulta,57,12,neutral
en casa tengo winn y no eh tenido ningun problema 🥰.,1708631327,2024-02-22 14:48:47,testimonio,52,11,positive
"es muy buena, el costo es mayor pero vale la pena. recomendado!😌",1708573463,2024-02-21 22:44:23,entusiasmo,64,12,positive
win corazon 😎👍,1713577679,2024-04-19 20:47:59,testimonio,14,3,positive
"si asi me pasaba, asi estuve un ano y nunca mejoro su internet es super intermitente y solo lo pueden ver los que lo usan con frecuencia ya sea para juego o trabajo por internet.",1710766617,2024-03-18 07:56:57,consulta,178,35,neutral
que sus creativos son unos genios insultan sin ser groseros y sin referirse a nadie genial.... ahora por que se ofenderan si no estan haciendo alusion a ninguna marca de internet,1710164498,2024-03-11 08:41:38,consulta,178,31,neutral
win ✌💪,1708741113,2024-02-23 21:18:33,testimonio,6,2,positive
100% win,1708729145,2024-02-23 17:59:05,queja,8,2,positive
"dijiste q osiptel avia dicho q hay 49 empresas ofreciendo internet, y donde estan x q solo conocemos a 3 y x q los precios siguen siendo altos??",1708666790,2024-02-23 00:39:50,consulta,144,28,neutral
vendo win,1708649929,2024-02-22 19:58:49,entusiasmo,9,2,neutral
"estoy con win desde 2019 y sigue igual,muy bueno su internet 👏👏",1708644223,2024-02-22 18:23:43,entusiasmo,64,12,positive
es la verdad no pasa nada con claro y movistar 😅🤣,1708643736,2024-02-22 18:15:36,frustracion,49,11,neutral
entonces la fibra sale desde el congreso,1708642370,2024-02-22 17:52:50,testimonio,40,7,neutral
"tengo una semana con win y hasta el momento ningun problema, senal super rapida lo que si es un poco temeroso el cable negro que va al modem 🥹🥹",1708628941,2024-02-22 14:09:01,consulta,143,29,neutral
"estuve 10 anos con movistar a mas y siempre era lentitud o caida de senal, estoy con win si se cae la senal a los 5 min te lo reparan y ten fan la velocidad del comercial de subida y bajada",1708627941,2024-02-22 13:52:21,frustracion,190,41,neutral
"con movistar reiniciaba mi router a cada rato, me quejaba y me mandaba hacer lo mismo, mandaban sus tecnicos, no me daban solucion, win otra cosa✨",1708626131,2024-02-22 13:22:11,consulta,146,26,neutral
tengo wi es mejor k la cargada de movistar y claro,1708624297,2024-02-22 12:51:37,testimonio,50,11,neutral
"hasta el momento no me ha fallado win, otras operadoras hasta dos dias sin internet y aun asi me cobraron el mes completo😤",1708610131,2024-02-22 08:55:31,decepcion,122,23,neutral
"yo tengo bantel desde el 2020 empece con la pandemia y siempre pago un monton fijo y jamas presento dificultades, excelente servicio",1708609794,2024-02-22 08:49:54,entusiasmo,132,22,neutral
jajajajajajaja cierto movistar y claro no es 100% fibra,1708609627,2024-02-22 08:47:07,entusiasmo,55,9,neutral
el de marketing es un capo … denle su aumento,1708609295,2024-02-22 08:41:35,sorpresa,45,10,neutral
nose ustedes pero fiberpro es buenaso mas de un ano y todo bien...se los recomiendo,1708607367,2024-02-22 08:09:27,satisfaccion,83,15,neutral
eso es cierto,1708607279,2024-02-22 08:07:59,queja,13,3,neutral
"win, es el mejor servicio,",1708602544,2024-02-22 06:49:04,confusion,27,5,neutral
"yo recien enterandome que la fibra no es fibra, la leche no es leche y el chocolate no es chocolate😭",1708601968,2024-02-22 06:39:28,consulta,100,20,neutral
"estoy contenta con win, buen servicio y calidad, ahora tengo velocidad 😏",1708587614,2024-02-22 02:40:14,satisfaccion,74,12,positive
para 😅 claro y molestar 😁🤩,1708583977,2024-02-22 01:39:37,confusion,26,6,positive
apoyando a win,1708582249,2024-02-22 01:10:49,confusion,14,3,neutral
"de ley me cambio a win, se nota lo buenisimo que es! 😉☝🏼✨",1708580524,2024-02-22 00:42:04,consulta,57,13,positive
"buenazo el spot, por supuesto que me lanzo a tener win, si cristh lo recomienda, es el indicado! 😎☝🏼✨",1708580494,2024-02-22 00:41:34,consulta,101,19,positive
100% seguro win❤,1708578462,2024-02-22 00:07:42,confusion,16,3,positive
muy buena el comercial,1708575980,2024-02-21 23:26:20,queja,22,4,neutral
win es igual que los demas servicios a algunos le va bien a otro no,1708574523,2024-02-21 23:02:03,consulta,67,15,neutral
jajajajajajajajajajajajajajajajaaj 🤣,1708574427,2024-02-21 23:00:27,consulta,36,2,neutral
"ay no, mas sentencias para leer en derecho de la competencia🥹",1708572994,2024-02-21 22:36:34,consulta,61,11,neutral
win es mejor que claro y movistar y hay otro buenazo es fiberpro,1708568856,2024-02-21 21:27:36,consulta,64,13,neutral
recomendado,1708568338,2024-02-21 21:18:58,entusiasmo,11,1,neutral
jajajaj buenazo!!!,1708568197,2024-02-21 21:16:37,entusiasmo,19,2,neutral
jjaj muy buena,1708567583,2024-02-21 21:06:23,decepcion,14,3,neutral
saludos chico de las noticias 🥰,1708567469,2024-02-21 21:04:29,decepcion,31,6,positive
como que cadena y chorizo era win no wow,1736798387,2025-01-13 14:59:47,consulta,40,9,neutral
ayuda alguien me puede decir donde queda la oficina principal de win vengo solicitando dar de baja el servicio desde agosto y hasta ahora no me dan solucion,1734619307,2024-12-19 09:41:47,consulta,156,28,neutral
pero en que momento dan esos comerciales que yo no los puedo ver...,1730916298,2024-11-06 13:04:58,consulta,67,13,neutral
win hay en celulares??,1729829502,2024-10-24 23:11:42,consulta,22,4,neutral
"cuando contrate claro dijeron q era fibra optica, luego de 1 ano me llamaron diciendo si keria contratar 100%fibra y yo dije pero a mi me dijeron q era 100%fibra y dijeron q solo tenia un %lo q pago",1727040106,2024-09-22 16:21:46,frustracion,199,39,neutral
es el cable que llega mi casa 🥰,1725409645,2024-09-03 19:27:25,consulta,31,8,positive
parece a coca y pepsi 😂los enemigos eternos jajajaj,1725220141,2024-09-01 14:49:01,queja,51,9,neutral
ya sr volvio empresa chilena cambio fiberpro nomas,1724358695,2024-08-22 15:31:35,decepcion,50,8,neutral
exelente publicidad 👍😎😌. rovistar: pi pi pi pi🤣🤣🤣🤣,1724103838,2024-08-19 16:43:58,queja,50,8,positive
somos win 👌💪💪💪,1723928428,2024-08-17 16:00:28,sorpresa,14,3,positive
"win 100% recomendable, lo recomiendo",1723918103,2024-08-17 13:08:23,satisfaccion,36,5,positive
se sentian aludidos,1723726122,2024-08-15 07:48:42,consulta,19,3,neutral
"eso es la verdad lo de win en claro y movistar ofrecen 100% fibra optica y no es, encima la senal siempre se cae.",1723653635,2024-08-14 11:40:35,queja,114,24,neutral
win corazon,1723584379,2024-08-13 16:26:19,consulta,11,2,neutral
hasta ahora winnn cumple muy bueno y rapido hasta ahora no hay quejas,1723566066,2024-08-13 11:21:06,consulta,69,13,neutral
🤣🤣 amo el comercial,1723563555,2024-08-13 10:39:15,entusiasmo,19,4,neutral
me metieron la ra... cambiare a win 😂😉,1723562317,2024-08-13 10:18:37,queja,38,8,positive
exelente la pura realidad 😎,1723551561,2024-08-13 07:19:21,sorpresa,27,5,neutral
ahora me cambio a win gracias por la informacion,1723060992,2024-08-07 15:03:12,consulta,48,9,neutral
con win puedo hacer en vivos? sin que se lentee?,1722272592,2024-07-29 12:03:12,consulta,48,10,neutral
tendria q usar win para decir como es,1716305011,2024-05-21 10:23:31,consulta,37,8,neutral
no hay internet,1716138674,2024-05-19 12:11:14,consulta,15,3,neutral
win es muy directo con sus marketeo.... jajaja ami me gusta,1716091260,2024-05-18 23:01:00,entusiasmo,59,11,neutral
jajajajaa,1716001801,2024-05-17 22:10:01,queja,9,1,neutral
lo representa claramente,1715929314,2024-05-17 02:01:54,frustracion,24,3,neutral
la verdad es que claramente debe ser mejor que oootrosssss..... porque claro que por eso usan esa publicidad 🤗,1715911652,2024-05-16 21:07:32,consulta,110,19,positive
estoy mejor con win 👍,1715873228,2024-05-16 10:27:08,testimonio,21,5,positive
yo tengo fiberpro y es buenisimo su internet ❤y sobre todo es comodo.,1715750318,2024-05-15 00:18:38,consulta,69,13,neutral
winncorazon,1715733726,2024-05-14 19:42:06,satisfaccion,11,1,neutral
win es todo,1715570946,2024-05-12 22:29:06,sorpresa,11,3,neutral
